algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.30973154575550615,1704.8465756554242,1.217350018244787
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.3028466206481572,1702.994434675501,1.259422139331976
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.29787062328431124,1652.5662351023152,1.3194296464544564
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.29937238315900816,1678.8027437990472,1.2319332087440393
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.29561868592115464,1616.7003862189847,1.1839053340988523
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.3221585913089176,1691.5338378699046,1.1536829932609411
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.30927697237699714,1704.7168890362097,1.2192891885752475
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.29937069751340806,1678.543109191509,1.2268631934561338
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.31267572307530195,1619.5473157036931,1.2342506122302748
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.3127465905913413,1619.594660466036,1.2359087547390655
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.30973154575550615,1704.8465756554242,1.217350018244787
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.3028466206481572,1702.994434675501,1.259422139331976
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.29787062328431124,1652.5662351023152,1.3194296464544564
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.29937238315900816,1678.8027437990472,1.2319332087440393
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 2022}",0.29561868592115464,1616.7003862189847,1.1839053340988523
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 3033}",0.3221585913089176,1691.5338378699046,1.1536829932609411
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 4044}",0.30927697237699714,1704.7168890362097,1.2192891885752475
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 5055}",0.29937069751340806,1678.543109191509,1.2268631934561338
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 6066}",0.31267572307530195,1619.5473157036931,1.2342506122302748
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 42}",0.3028557026049777,1703.0186478439687,1.2584398026644852
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 123}",0.30974437862017545,1704.870846307276,1.217593962132883
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 456}",0.3096318614444242,1704.8396276340982,1.2190050121687197
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 789}",0.3186694668248684,1691.2157184071039,1.1640140070587015
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 1011}",0.3097435224848456,1704.84847540151,1.2173948768617529
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 2022}",0.32197444551924653,1691.312900084511,1.1549446592635562
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 3033}",0.3142407133016623,1690.5635047913643,1.1795982973944616
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 4044}",0.3095428450509602,1704.8236928326262,1.2192783021859184
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 5055}",0.30927236369762734,1704.7447872249188,1.2209303773487477
