algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score,random_state,n_clusters,options_str,config_key
AgglomerativeClustering,"{'linkage': 'single', 'metric': 'manhattan'}",0.3362284824173511,6.4060642818005915,0.42197370700254744,,5,"{""linkage"": ""single"", ""metric"": ""manhattan""}","('AgglomerativeClustering', 5, '{""linkage"": ""single"", ""metric"": ""manhattan""}')"
