ALL_Uniq,Name_USGSO,Densità_pop,evi,eolico,eolico_std,offshore,gdp_pro_capite,geothermal_potential,hydro,temp,solar_pow,solar_seas_ind,superficie_res,Densità_pop_etichetta,Solar_etichetta,GDP_procap_etichetta,Wind_class,NO_res,gdp_pop_urban_merged
88341,UNNAMED,0.13870192353962554,0.07487527973094897,0.9631208252669442,0.35232037048163817,0.0,-0.10032501322791824,0.0,0.0,0.14790341771254897,7.441596620677927,-0.29790021743158246,-0.30778488230381584,M,M,lm-um,1,0,-0.2496360108458564
88342,UNNAMED,0.07401979190439605,0.07818006559426181,0.5216835344969901,0.5936055539238045,0.0,-0.10032501322791824,0.0,0.0,0.14715310284206484,7.342570402643464,-0.3053323913481549,-0.17248021422795273,M,M,lm-um,1,0,-0.23907153404322026
88348,UNNAMED,0.5090692216658205,-0.20606656838404358,0.9631208252669442,0.35232037048163817,0.0,-0.10032501322791824,0.0,0.0,0.14802523562790249,7.530978171851215,-0.2792657686880828,-0.5986238571212819,M,M,lm-um,1,0,-0.20929170129348595
88350,UNNAMED,0.0943388456711184,0.2619258560940916,0.6813218157927444,0.6102588302243177,0.0,-0.10032501322791824,0.0,0.0,0.14802523562790249,7.303190536313978,-0.29802155468917974,-0.0012524454652505814,M,M,lm-um,1,0,-0.2076923282034703
88353,UNNAMED,0.14516732444399078,0.36127084226558054,0.7737834998405279,0.5477806419307087,0.0,-0.10032501322791824,0.0,0.0,0.14802523562790249,7.427891127599936,-0.2914051034932927,0.1067259563980893,M,M,lm-um,1,0,-0.17166279006991353
88357,UNNAMED,0.22479271052486385,0.43690316092057685,0.8152672108011294,0.5535436540724297,0.0,-0.10032501322791824,0.0,1.8574786111568378,0.14802523562790249,7.327447466798941,-0.3081424199501192,0.23803479823228413,M,M,lm-um,1,0,-0.10243699987972618
88362,UNNAMED,0.23034473814829565,0.7735821342528951,0.7737834998405279,0.5477806419307087,0.0,-0.10032501322791824,0.0,0.0,0.14802523562790249,7.731487399597467,-0.2748962496152606,-0.5042041228731566,M,L,lm-um,1,0,-0.14310724459879465
88370,UNNAMED,0.014216717385192095,-0.059605092787746276,0.8437985224259675,0.557406052855387,0.0,-0.14655397336750803,0.0,0.0,0.14802523562790249,7.535444098627748,-0.278686198506191,-0.4184898886837104,M,M,lm-um,1,0,-0.22074693244709861
88377,UNNAMED,-0.11496479239935936,0.12833223729785623,0.9846413455086012,0.27370698569154134,0.0,-0.14655397336750803,0.0,0.0,0.1296718383297494,7.765965958346842,-0.260616871443307,-0.32283840654578755,M,L,lm-um,1,0,-0.19507188218491456
88385,UNNAMED,0.3256201473518666,-0.12616101132050647,0.991666690225976,0.24952961270516194,0.0,-0.3994393190190143,0.0,0.0,0.12284929276549772,7.818183829687044,-0.25505824957812234,-0.8692472383780498,M,L,lm-um,1,0,-0.18030403114696159
88410,UNNAMED,-0.986027583051873,0.7730046520913606,0.5514191799543637,0.12328065012974902,0.0,-0.28272927650974833,2.706352017945464,2.2948935030195803,0.11567355764935022,7.645272998254706,-0.16257928047519846,0.5866698325814769,S,M,lm-um,1,0,-0.2085447677359498
88411,UNNAMED,-0.9099652274648821,0.7171874923183342,0.5759162380777747,0.07146316916068644,0.0,-0.28272927650974833,0.0,2.115683257093772,0.11384356059136326,7.584567656399675,-0.1551815545745852,-0.2637889806850536,S,M,lm-um,1,0,-0.26254864214232465
88427,UNNAMED,0.18876898016380517,0.6467782276054189,1.3038959884843695,0.2032053958451062,0.0,-0.16506523536548381,0.0,0.0,0.08805855968374827,7.499977749220634,-0.23289846514988105,-0.4286563445531532,M,M,lm-um,1,0,-0.1757425392852451
88433,UNNAMED,-0.982828659451819,1.0029455677458439,0.5786133768877816,0.049436293046486564,0.0,-0.26545824413508023,0.0,2.1909940650432094,0.1138149992217469,7.563038403016817,-0.15497034464611573,0.6726724156244777,S,M,lm-um,1,0,-0.09924363971044689
88440,UNNAMED,0.0720561229597596,0.507827964582431,0.8204030399866897,0.28406276906700245,0.0,-0.33177665159712366,0.0,0.0,0.09476706923350843,7.930440059132437,-0.18824567648454588,-0.1697484569640985,M,L,lm-um,1,0,-0.19528312724407515
88447,UNNAMED,-0.011924791589076916,-0.06606958251157152,0.8204030399866897,0.28406276906700245,0.0,-0.3253361531652234,0.0,1.6752521335262014,0.09476706923350843,7.895359987430751,-0.1697579792927523,-0.443114862500769,M,L,lm-um,1,0,-0.25928029197655356
88449,UNNAMED,-0.2583524432700468,0.4871083624205738,0.8204030399866897,0.28406276906700245,0.0,-0.34740016056004763,0.0,1.6512018129660457,0.09476706923350843,7.969773277518681,-0.17951738247922122,-0.18496085521781683,S,L,lm-um,1,0,-0.23954907059571326
88453,Marajo,-0.11078727216137248,0.6686485397761557,0.48527384829185916,0.6148223810942182,0.0,-0.33177665159712366,0.0,1.8716245342432127,0.10529063987951685,7.700330665437782,-0.12464847042971344,-0.528526661674655,M,M,lm-um,1,0,-0.2173148203519838
88454,Marajo,-0.9802201803588698,0.7424881640372761,0.5370977350007062,0.005133260561671824,0.0,-0.2794181444913175,0.0,1.7304028828641547,0.08852661846797145,7.291066981381311,-0.13531977465924092,0.1640711347816169,S,M,lm-um,1,0,-0.23812166313292543
88455,UNNAMED,-0.8742299344012099,0.8655689420026798,0.49310658616860203,0.2421388835085466,0.0,-0.25449372404516696,2.5879438384228903,2.213271022666201,0.08696352214701783,7.329381310480992,-0.1490064797128049,-0.5172185745388599,S,M,lm-um,1,0,-0.20371165849699682
88460,Marajo,-0.07601841049583408,0.9707208813330596,0.48232899098300064,0.5833321970494942,0.0,-0.33177665159712366,0.0,1.644534933121477,0.10529063987951685,7.633234555358829,-0.11195367044531335,-0.5224531641925114,M,M,lm-um,1,0,-0.16898271590210803
88464,Marajo,-0.6236837361933028,0.9048761124610412,0.4586389335468095,0.2867585515423649,0.0,-0.25449372404516696,0.0,1.7450465742779753,0.08563932649652008,7.288813967561301,-0.1589797973185433,-0.2324888188793938,S,M,lm-um,1,0,-0.24646599537877567
88467,Marajo,-0.6502492598491751,1.1033680623647846,0.45511935291981903,0.29111466214838055,0.0,-0.25449372404516696,0.0,1.6087780237211866,0.08563932649652008,7.266257641042187,-0.16232993785579353,-0.8070139696312854,S,M,lm-um,1,0,-0.2682915313706664
88469,Marajo,-0.0915875696509865,0.5825580363768786,0.9435172830180386,0.3573795971039672,0.0,-0.32211339159643776,0.0,1.6375578564732542,0.09476706923350843,7.709690534329703,-0.11951387553337475,-0.2787808439067382,M,M,lm-um,1,0,-0.2437452852620111
88470,Marajo,-0.15560898389506836,0.7916470973628534,0.9435172830180386,0.3573795971039672,0.0,-0.32211339159643776,0.0,1.748494514382007,0.09476706923350843,7.774413327998185,-0.12570942340812113,-0.09254460129882591,S,L,lm-um,1,0,-0.20718618079010392
88474,Marajo,-0.07829969830341575,0.5515804267839353,0.7130248791134169,0.45422309024541935,0.0,-0.32211339159643776,0.0,2.0373904948596513,0.09476706923350843,7.663065505868524,-0.11064756166687344,-0.08814622821596373,M,M,lm-um,1,0,-0.23872792900684323
88476,Marajo,-0.2064833056516894,0.8345605400243185,0.6148666002074834,0.5058108163826732,0.0,-0.3253361531652234,0.0,2.0290513931491674,0.09476706923350843,7.600820781886563,-0.10543912983994193,-0.8269135391021925,S,M,lm-um,1,0,0.011442171053785217
88480,Marajo,-0.16573214265912806,0.7715682497977305,0.9353932889995253,0.3597452395826968,0.0,-0.32211339159643776,0.0,1.4654788808548975,0.09476706923350843,7.567545249041806,-0.09573609040306251,-0.04379183209820758,S,M,lm-um,1,0,-0.2167533517809699
88485,Marajo,-0.82699025787844,1.0795025837219376,0.4427154813559744,0.3134867239174473,0.0,-0.24791473640883577,0.0,2.030270864324656,0.08563932649652008,7.273749955434556,-0.1543914364803393,0.7845915269375326,S,M,lm-um,1,0,-0.2133085578089578
88487,Marajo,-0.43041061546968123,0.9193815308619367,0.6732120514833685,0.504990844696904,0.0,-0.32211339159643776,0.0,0.0,0.09476706923350843,7.473071706590603,-0.07965143423264613,-0.1921425274016103,S,M,lm-um,1,0,-0.26653522502839594
88490,Marajo,0.08000058895014918,0.8731262322314726,0.5467731265847785,0.3257813734929007,0.0,-0.36152397257550567,0.0,2.521993967845644,0.10222168505157338,7.348274545878287,-0.1038690077814401,0.3667047779254447,M,M,lm-um,1,0,-0.1119858961908193
88502,Marajo,0.6240572766772455,0.9688349163428958,0.4385575280762047,0.7014661832037279,0.0,-0.3253361531652234,0.0,0.0,0.09473600457468208,7.1904440942720775,-0.11472481156162517,-0.37974674628646204,M,M,lm-um,1,0,-0.10219271895857258
88504,Marajo,-0.36682701795191525,0.6832771453121613,0.8952820599993108,0.436848318110574,0.0,-0.32211339159643776,0.0,0.0,0.08598824742822807,7.3984268135564095,-0.13619240080669104,-0.3098598922644395,S,M,lm-um,1,0,-0.2524747913983373
88505,Marajo,-0.4232131284480374,0.8769575542231555,0.4673821129919938,0.16563481756355905,0.0,-0.2794181444913175,0.0,0.0,0.08949132044523848,7.154985110329686,-0.14878380123097373,-0.6461994805821064,S,M,lm-um,1,0,-0.2401364337125262
88506,Marajo,-0.5291099088745685,0.4873453624936896,1.3032051534235882,0.17777679812555078,0.0,-0.23496221526820285,0.0,0.0,0.10331166704970957,7.7319530606449005,-0.11360415971939783,-0.11911918927445643,S,L,lm-um,1,0,-0.2658432174103947
88509,Amazon Delta,-0.3392134424239501,0.7940812607308474,0.5985462629192777,0.07169447213437816,0.0,-0.39313112993612687,0.0,1.7415174994973648,0.10577537927874166,7.278447485157352,-0.10837008415566352,-0.6389205407511169,S,M,lm-um,1,0,-0.2506546591535078
88515,Marajo,-0.5689857418326495,0.7042980756720164,0.7115773275292042,0.5853037508525691,0.0,-0.2899904663506469,0.0,1.9636187806838779,0.08403972490832323,7.262933361297587,-0.1448049103893161,-1.0426780854600197,S,M,lm-um,1,1,-0.23837747931391498
88521,Marajo,-0.8365577657877823,0.9418724600558703,0.6247292223128058,0.3466183830279581,0.0,-0.24791473640883577,0.0,2.071452353793393,0.08919695026899366,7.1776175466509295,-0.06193720343228193,-0.29640062425599745,S,M,lm-um,1,0,-0.23964293829622976
88529,Marajo,-0.611279738559621,0.6453791327045357,0.61202275840679,0.30649075527802183,0.0,-0.24791473640883577,0.0,2.3527829040852772,0.08919695026899366,7.187152549926243,-0.04273268234544673,0.2752965168780997,S,M,lm-um,1,0,-0.25684132345010097
88533,Marajo,-1.0061198438479162,0.5610963120970789,0.5812099245871309,0.33245816254313154,0.0,-0.24791473640883577,0.0,1.777346243309222,0.08846158609652484,7.26503333712837,-0.041262614873819575,3.0305028550098738e-06,S,M,lm-um,1,0,-0.26231676079156924
88534,Amazon Delta,-1.0644296973910634,0.37563283353893295,0.5521804297302785,0.08430119770432931,0.0,-0.2770779728091483,0.0,1.9544081150624313,0.09691004931943349,7.165047153525118,-0.04723842098500268,-0.002801825488016644,S,M,lm-um,1,0,-0.2677469082715364
88546,Marajo,1.6397109956976723,1.0167099976168315,0.542378000121608,0.36566899229016947,0.0,-0.3577171027029129,0.0,2.4056816232479914,0.06568218384599464,6.9503053927807565,-0.03551189113729058,-0.47736279623647515,L,M,lm-um,1,0,1.5569353546298608
88550,Amazon Delta,-1.2927844524945746,0.6200840706995102,0.5928099277177863,0.14627241127746585,0.0,-0.24791473640883577,0.0,2.0311363063906214,0.09114622156494286,7.168408260593329,0.000979246788199779,0.1657705537560692,S,M,lm-um,1,0,-0.2415501835872863
88551,Marajo,-1.109365898744581,0.47205250615143884,0.5892639054108788,0.2223981694355875,0.0,-0.24791473640883577,0.0,2.3479137832188726,0.08916174017022724,7.080048872246483,-0.01363782518263502,0.17984611607588477,S,M,lm-um,1,0,-0.11116865738453514
88553,Marajo,-1.127815584532692,0.8059525294807159,0.6370819114418559,0.22352072931696085,0.0,-0.24791473640883577,0.0,2.4418905688852055,0.08716953221891646,6.980356488847148,0.016551161221983277,0.46251297445804257,S,M,lm-um,1,0,-0.16824758808598986
88554,Marajo,-1.4592653976061665,0.9075647582283319,0.6004301266725246,0.24076047495133457,0.0,-0.27128927057654595,0.0,2.4083423363379364,0.08483901179543726,7.014799038657882,-0.006399700767933605,-0.6259031254398646,S,M,lm-um,1,0,-0.17483095851243868
88556,Amazon Delta,-0.9334862162243177,0.4890632171490921,0.6267748802597094,0.06610491924391389,0.0,-0.24791473640883577,0.0,1.9914591998631093,0.09228836765844722,7.138991412878012,-0.008072966405063609,0.5096579808762709,S,M,lm-um,1,0,-0.26327573811957217
88560,Amazon Delta,-1.1399580424249607,0.6419034411380353,0.6128398633066413,0.08890651377130272,0.0,-0.24791473640883577,0.0,2.090386926675874,0.09144888291857678,7.147760407822221,0.005960311101168861,1.2287545722009934,S,M,lm-um,1,0,-0.15636368488699956
88562,Marajo,-1.3813429027910924,0.6404031183756251,0.7154136918983014,0.29653579000572083,0.0,-0.30782986054341027,0.0,2.23135125293799,0.09037284088344502,6.942342507031138,0.034687583324826445,0.3786907375142697,S,M,lm-um,1,0,-0.26636636682786247
88565,Marajo,-1.1113919890218333,0.6756170863884025,0.6758269019068909,0.1612752483412783,0.0,-0.24791473640883577,0.0,2.0124102637063284,0.09412860516608852,6.946992570425725,0.014936669583172874,0.14775756042831603,S,M,lm-um,1,0,-0.2337907240245507
88566,Marajo,-1.100778686661706,0.780590197473653,0.675089819587335,0.18985056015903548,0.0,-0.24791473640883577,0.0,2.200885802326972,0.0917285254995711,6.951138508679329,0.032543850995088094,0.7265167603471735,S,M,lm-um,1,0,-0.24809630281326084
88576,Marajo,-1.533376700976819,0.9147583055900869,0.6603807437504639,0.35339126944378996,0.0,-0.3577171027029129,0.0,2.675772009823546,0.08231928658048156,6.923787264626092,0.014302579625856699,1.190973739751563,S,M,lm-um,1,0,-0.05932636903860958
88580,Amazon Delta,-1.0689323971683966,0.8118134877208301,0.7399674960851808,0.062192603763818716,0.0,-0.39313112993612687,0.0,1.8387804899397135,0.08526949914535252,7.111352097315641,-0.037161006458566445,0.8537462778635936,S,M,lm-um,1,0,-0.24614810135724302
88582,Amazon Delta,-0.9426049889948054,0.5107829620311602,0.7908564773598851,-0.04537250145785369,0.0,-0.32003274733577547,0.0,2.026046184008183,0.10151955435523546,7.152403105752086,-0.005632415359118782,0.48810351720848927,S,M,lm-um,1,0,-0.2569470993844472
88587,Amazon Delta,-1.0732422370732977,0.90755818183777,0.7917281132873869,0.002006679107577781,0.0,-0.2760176869276975,0.0,2.3745156326646026,0.09430978387443979,7.19133367873352,-0.009235423055390827,0.8129629732332517,S,M,lm-um,1,0,-0.038086585168523715
88588,Amazon Delta,-0.959374820007963,0.5694306426122204,0.8818409621167514,-0.04705558531117248,0.0,-0.32003274733577547,0.0,1.8731163151711256,0.10151955435523546,7.1789523325355775,0.017423799968973735,0.015624553148896119,S,M,lm-um,1,0,-0.2573451326469968
88591,Amazon Delta,-1.1411054739898445,0.7551719198453027,0.7315326310786048,0.008205250191811482,0.0,-0.2670160006320373,0.0,2.262345406167537,0.10250636608745378,7.025486327969729,0.01169922468673576,0.025848633204134473,S,M,lm-um,1,0,-0.25282766808891577
88602,Amazon Delta,-0.8608014974542157,0.6701716818551329,1.1143288355378387,0.08206672103168622,0.0,-0.2670160006320373,0.0,1.89171349400328,0.09166848976319242,7.244309374555134,0.0010673678510575236,-0.5050944953952182,S,M,lm-um,1,0,-0.2612379712439167
88605,Amazon Delta,0.712848185276705,0.6095435904076569,1.1427718945746488,0.13614833577114158,0.0,-0.2670160006320373,0.0,1.9136414596966085,0.058173049336533805,7.005182196885656,0.11658884854466713,-0.05900283940286736,M,M,lm-um,1,0,0.5530551676239907
88614,Amazon Delta,0.576405106914845,0.6331071235343042,1.1366234655122414,0.044555229959433916,0.0,-0.26204407000850516,0.0,2.0485523305536093,0.058173049336533805,7.202119992626631,0.13390810862640493,0.5624408687899308,M,M,lm-um,1,0,0.5958076437287908
88655,UNNAMED,-0.017484172860425536,-0.49510251181067066,1.0943341702312024,0.09422490788524897,0.0,-0.4529523024363847,0.0,1.734200013682323,-0.06757661262821574,5.966925011641513,-0.36516766679249285,-0.13652623927440127,M,S,lm,1,0,-0.24550602198951468
88659,Patia Delta,-0.6950041744332138,-0.30867427719903545,1.216598509516294,0.29531918470666296,0.0,-0.4480357884477399,0.0,1.8317745202739633,-0.0445295670030193,5.971002614750195,-0.3367760168260098,0.03190533123173667,S,S,lm,1,0,-0.26314206497394244
88665,UNNAMED,-0.6180843711259842,-0.3513534749628402,1.5125381489815777,0.12540469257082504,0.0,-0.4480357884477399,0.0,0.0,-0.059202438073631306,6.092452580938776,-0.37413912095461443,0.14339159387637432,S,M,lm,1,0,-0.26136688285864307
88823,Nibanga Nendi,0.33071354696031446,1.1011629092291377,3.2520315064204,0.2689254317888316,0.0,-0.8287747225731307,0.0,0.0,0.09606499742656857,6.766609884225246,-0.513138833348741,0.23385217397331717,M,M,l,6,0,-0.014675741812227859
88882,Fuvahmulah,1.483124820799268,-0.34859055670765665,2.4107813302411056,-0.5891472703647868,0.0,0.2935968946328971,0.0,0.0,0.11768468624743861,7.70866100603854,-0.35072535035219665,-0.19983354987880098,L,M,um-h,2,0,1.5231021109074585
88906,UNNAMED,-0.6810690584597731,-0.48517540436849177,0.701192637781746,0.03818236358908215,0.0,-0.7496716547281719,0.0,1.8908349086337535,-0.012721842842063397,6.14723486157974,-0.0771908767205655,0.8115040002816782,S,M,l,1,0,-0.16962339844259533
88909,UNNAMED,-0.06871096895707106,-0.5775467227054907,0.6923542498952125,-0.0995859686788244,0.0,-0.7496716547281719,0.0,0.0,-0.014474451377669149,6.08504046827338,-0.08550364941229521,-0.5339292233371229,M,M,l,1,0,-0.24911559878885237
