algorithm,options,silhouette_score,calinski_harabasz_score,davies_bouldin_score
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 123}",0.17483693017147744,671.7754530308556,1.6404650934289615
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 456}",0.20222456983449513,741.6998573994254,1.4198242423246938
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 789}",0.19333824158337587,715.2079095327113,1.4700376957145078
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 1011}",0.20203042274921082,741.6163200948357,1.4201390992274348
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 2022}",0.19349063308713008,715.2118814712336,1.4703410473781133
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 3033}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 4044}",0.2021702820384695,741.7260770247517,1.4192223173819487
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 5055}",0.19333824158337587,715.2079095327114,1.4700376957145078
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'lloyd', 'random_state': 6066}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 42}",0.2021702820384695,741.7260770247517,1.4192223173819487
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 123}",0.17483693017147744,671.7754530308556,1.6404650934289615
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 456}",0.20222456983449513,741.6998573994254,1.4198242423246938
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 789}",0.19333824158337587,715.2079095327113,1.4700376957145078
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 1011}",0.20203042274921082,741.6163200948357,1.4201390992274348
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 2022}",0.19349063308713008,715.2118814712336,1.4703410473781133
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 3033}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 4044}",0.2021702820384695,741.7260770247517,1.4192223173819487
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 5055}",0.19333824158337587,715.2079095327114,1.4700376957145078
KMeans,"{'n_clusters': 6, 'init': 'k-means++', 'algorithm': 'elkan', 'random_state': 6066}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 42}",0.2021608946341025,741.733120334713,1.4193361123488577
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 123}",0.2021608946341025,741.733120334713,1.4193361123488577
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 456}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 789}",0.2021549486188823,741.735133995167,1.4187628956645726
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 1011}",0.20214449709768637,741.7355755960186,1.4190343165088448
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 2022}",0.2021608946341025,741.7331203347132,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 3033}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 4044}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 5055}",0.2021608946341025,741.733120334713,1.4193361123488575
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'lloyd', 'random_state': 6066}",0.2021549486188823,741.7351339951671,1.4187628956645721
KMeans,"{'n_clusters': 6, 'init': 'random', 'algorithm': 'elkan', 'random_state': 42}",0.2021608946341025,741.733120334713,1.4193361123488577
